material_id,bandgap,is_train
8302987.cif,3.954,TRUE
8302992.cif,3.471,TRUE
8302995.cif,3.952,TRUE
8302998.cif,4.05,TRUE
8303001.cif,4.73,TRUE
8303011.cif,5.15,TRUE
8303015.cif,2.935,TRUE
8303019.cif,2.918,TRUE
8303022.cif,5.041,TRUE
8303025.cif,3.821,TRUE
8303028.cif,4.165,TRUE
8303031.cif,2.062,TRUE
8303034.cif,0.733,TRUE
8303037.cif,0.755,TRUE
8303041.cif,2.344,TRUE
8303053.cif,2.816,TRUE
8303060.cif,4.465,TRUE
8303063.cif,4.005,TRUE
8303070.cif,4.042,TRUE
8303087.cif,2.029,TRUE
8303092.cif,2.081,TRUE
8303110.cif,4.584,TRUE
8303114.cif,2.072,TRUE
8303117.cif,5.057,TRUE
8303122.cif,4.933,TRUE
8303128.cif,1.178,TRUE
8303147.cif,4.989,TRUE
8303158.cif,1.079,TRUE
8303162.cif,1.214,TRUE
8303165.cif,1.524,TRUE
8303169.cif,4.981,TRUE
8303178.cif,0.83,TRUE
8303181.cif,0.7,TRUE
8303184.cif,2.295,TRUE
8303187.cif,0.761,TRUE
8303191.cif,2.547,TRUE
8303194.cif,1.49,TRUE
8303206.cif,1.569,TRUE
8303209.cif,2.272,TRUE
8303220.cif,2.643,TRUE
8303224.cif,2.51,TRUE
8303227.cif,2.557,TRUE
8303230.cif,2.445,TRUE
8303268.cif,2.254,TRUE
8303405.cif,2.259,TRUE
8303415.cif,2.622,TRUE
8303429.cif,2.27,TRUE
8303516.cif,1.131,TRUE
8303587.cif,1.519,TRUE
8303613.cif,1.692,TRUE
8303655.cif,2.042,TRUE
8303686.cif,2.627,TRUE
8303755.cif,2.627,TRUE
8303802.cif,2.644,TRUE
8303833.cif,1.129,TRUE
8303836.cif,1.138,TRUE
8303887.cif,2.122,TRUE
8303892.cif,2.272,TRUE
8304023.cif,3.618,TRUE
8304027.cif,6.058,TRUE
8304114.cif,4.491,TRUE
8304121.cif,2.205,TRUE
8304225.cif,2.571,TRUE
8304291.cif,2.044,TRUE
8304318.cif,1.537,TRUE
8304354.cif,0.51,TRUE
8304361.cif,2.6,TRUE
8304442.cif,2.633,TRUE
8304565.cif,2.566,TRUE
8304586.cif,2.745,TRUE
8304618.cif,2.563,TRUE
8304634.cif,1.705,TRUE
8304694.cif,1.858,TRUE
8304702.cif,3.412,TRUE
8304712.cif,3.437,TRUE
8304716.cif,3.399,TRUE
8304863.cif,1.523,TRUE
8304969.cif,3.315,TRUE
8304973.cif,3.247,TRUE
8304980.cif,2.407,TRUE
8304983.cif,3.136,TRUE
8304986.cif,4.732,TRUE
8304989.cif,2.939,TRUE
8304993.cif,4.735,TRUE
8304998.cif,3.135,TRUE
8305004.cif,2.375,TRUE
8305011.cif,2.418,TRUE
8305017.cif,1.119,TRUE
8305022.cif,0.953,TRUE
8305026.cif,4.033,TRUE
8305032.cif,4.538,TRUE
8305045.cif,3.979,TRUE
8305048.cif,1.956,TRUE
8305052.cif,4.209,TRUE
8305060.cif,2.168,TRUE
8305063.cif,0.945,TRUE
8305066.cif,0.976,TRUE
8305077.cif,4.694,TRUE
8305083.cif,4.019,TRUE
8305086.cif,4.348,TRUE
8305093.cif,1.257,TRUE
8305103.cif,0.736,TRUE
8305107.cif,1.073,TRUE
8305110.cif,1.272,TRUE
8305113.cif,0.545,TRUE
8305116.cif,1.937,TRUE
8305119.cif,1.221,TRUE
8305123.cif,0.893,TRUE
8305127.cif,1.839,TRUE
8305133.cif,0.534,TRUE
8305136.cif,2.75,TRUE
8305150.cif,0.884,TRUE
8305153.cif,0.707,TRUE
8305161.cif,1.43,TRUE
8305164.cif,0.52,TRUE
8305170.cif,2.333,TRUE
8305192.cif,2.313,TRUE
8305198.cif,1.469,TRUE
8305255.cif,2.702,TRUE
8305258.cif,1.854,TRUE
8305267.cif,2.096,TRUE
8305272.cif,3.127,TRUE
8305278.cif,4.25,TRUE
8305284.cif,3.303,TRUE
8305288.cif,3.472,TRUE
8305291.cif,1.52,TRUE
8305322.cif,4.362,TRUE
8305326.cif,1.072,TRUE
8305346.cif,1.06,TRUE
8305350.cif,0.9,TRUE
8305356.cif,1.618,TRUE
8305361.cif,1.805,TRUE
8305365.cif,1.821,TRUE
8305368.cif,0.712,TRUE
8305372.cif,1.018,TRUE
8305391.cif,1.749,TRUE
8305394.cif,3.651,TRUE
8305403.cif,1.616,TRUE
8305407.cif,1.748,TRUE
8305410.cif,1.841,TRUE
8305414.cif,3.427,TRUE
8305420.cif,0.794,TRUE
8305432.cif,1.686,TRUE
8305435.cif,1.412,TRUE
8305438.cif,1.827,TRUE
8305441.cif,1.726,TRUE
8305445.cif,2.847,TRUE
8305448.cif,2.88,TRUE
8305451.cif,2.992,TRUE
8305457.cif,1.427,TRUE
8305460.cif,3.633,TRUE
8305466.cif,3.78,TRUE
8305472.cif,3.227,TRUE
8305476.cif,3.971,TRUE
8305479.cif,3.032,TRUE
8305486.cif,4.271,TRUE
8305489.cif,3.034,TRUE
8305499.cif,2.482,TRUE
8305503.cif,1.586,TRUE
8305512.cif,1.178,TRUE
8305518.cif,0.77,TRUE
8305521.cif,2.384,TRUE
8305530.cif,2.252,TRUE
8305533.cif,2.093,TRUE
8305537.cif,2.273,TRUE
8305540.cif,4.961,TRUE
8305543.cif,3.023,TRUE
8305553.cif,2.028,TRUE
8305557.cif,2.329,TRUE
8305561.cif,3.213,TRUE
8305564.cif,3.647,TRUE
8305585.cif,3.559,TRUE
8305593.cif,4.077,TRUE
8305597.cif,1.048,TRUE
8305611.cif,0.889,TRUE
8305614.cif,0.894,TRUE
8305617.cif,2.866,TRUE
8305621.cif,3.774,TRUE
8305630.cif,3.803,TRUE
8305633.cif,3.309,TRUE
8305636.cif,3.335,TRUE
8305639.cif,3.878,TRUE
8305650.cif,3.057,TRUE
8305659.cif,3.976,TRUE
8305662.cif,3.152,TRUE
8305666.cif,4.908,TRUE
8305669.cif,5.009,TRUE
8305675.cif,3.005,TRUE
8305678.cif,3.229,TRUE
8305682.cif,5.038,TRUE
8305689.cif,3.878,TRUE
8305704.cif,4.234,TRUE
8305713.cif,2.319,TRUE
8305716.cif,0.708,TRUE
8305719.cif,0.915,TRUE
8305727.cif,2.263,TRUE
8305793.cif,4.487,TRUE
8305798.cif,4.054,TRUE
8305802.cif,3.169,TRUE
8305835.cif,2.024,TRUE
8305859.cif,1.872,TRUE
8305862.cif,2.045,TRUE
8305879.cif,4.946,TRUE
8305882.cif,1.132,TRUE
8305889.cif,5.007,TRUE
8305895.cif,1.531,TRUE
8305933.cif,1.333,TRUE
8305943.cif,1.31,TRUE
8305950.cif,1.576,TRUE
8305973.cif,4.822,TRUE
8305977.cif,1.523,TRUE
8305980.cif,2.059,TRUE
8305983.cif,3.199,TRUE
8305992.cif,2.216,TRUE
8305995.cif,1.77,TRUE
8305998.cif,1.851,TRUE
8306078.cif,1.57,TRUE
8306121.cif,1.802,TRUE
8306150.cif,0.998,TRUE
8306176.cif,2.583,TRUE
8306196.cif,0.775,TRUE
8306205.cif,0.971,TRUE
8306259.cif,0.984,TRUE
8306522.cif,1.442,TRUE
8306587.cif,1.607,TRUE
8306605.cif,1.643,TRUE
8306617.cif,1.965,TRUE
8306638.cif,1.257,TRUE
8306642.cif,1.37,TRUE
8306661.cif,1.346,TRUE
8306668.cif,1.734,TRUE
8306691.cif,3.067,TRUE
8306722.cif,0.6,TRUE
8306725.cif,0.628,TRUE
8306729.cif,0.855,TRUE
8306732.cif,0.862,TRUE
8306738.cif,1.368,TRUE
8306743.cif,1.473,TRUE
8306771.cif,2.313,TRUE
8306774.cif,1.959,TRUE
8306782.cif,2.885,TRUE
8306788.cif,2.367,TRUE
8306794.cif,0.777,TRUE
8306798.cif,0.638,TRUE
8306814.cif,0.63,TRUE
8306820.cif,1.776,TRUE
8306839.cif,0.623,TRUE
8306848.cif,0.776,TRUE
8306858.cif,1.098,TRUE
8306887.cif,1.643,TRUE
8306903.cif,0.632,TRUE
8306943.cif,1.652,TRUE
8307021.cif,0.696,TRUE
8307163.cif,0.988,TRUE
8307238.cif,0.985,TRUE
8307257.cif,1.347,TRUE
8307285.cif,1.459,TRUE
8307299.cif,1.473,TRUE
8307309.cif,2.051,TRUE
8307315.cif,1.34,TRUE
8307327.cif,3.367,TRUE
8307341.cif,0.861,TRUE
8307378.cif,2.215,TRUE
8307446.cif,2.951,TRUE
8307453.cif,1.22,TRUE
8307464.cif,1.967,TRUE
8307467.cif,2.834,TRUE
8307471.cif,5.322,TRUE
8307509.cif,5.32,TRUE
8307512.cif,0.855,TRUE
8307522.cif,2.688,TRUE
8307525.cif,2.233,TRUE
8307626.cif,3.077,TRUE
8307641.cif,1.938,TRUE
8307654.cif,3.412,TRUE
8307753.cif,1.16,TRUE
8307785.cif,3.983,TRUE
8307788.cif,1.498,TRUE
8308001.cif,1.619,TRUE
8308063.cif,1.486,TRUE
8308129.cif,1.792,TRUE
8308715.cif,1.972,TRUE
8309128.cif,2.785,TRUE
8309216.cif,1.523,TRUE
8309395.cif,1.517,TRUE
8309654.cif,1.349,TRUE
8309804.cif,1.863,TRUE
8309833.cif,3.162,TRUE
8309839.cif,3.434,TRUE
8309848.cif,3.722,TRUE
8310114.cif,3.741,TRUE
8310300.cif,0.661,TRUE
8310336.cif,0.701,TRUE
8310493.cif,0.634,TRUE
8310556.cif,0.874,TRUE
8310614.cif,1.823,TRUE
8310618.cif,0.501,TRUE
8310625.cif,0.982,TRUE
8310640.cif,1.117,TRUE
8310648.cif,1.759,TRUE
8310693.cif,0.853,TRUE
8310697.cif,0.86,TRUE
8310779.cif,0.992,TRUE
8310963.cif,0.743,TRUE
8311228.cif,0.617,TRUE
8311243.cif,1.117,TRUE
8311246.cif,1.019,TRUE
8311250.cif,1.064,TRUE
8311267.cif,0.501,TRUE
8311416.cif,0.948,TRUE
8311439.cif,0.853,TRUE
8311474.cif,0.86,TRUE
8311502.cif,2.576,TRUE
8311528.cif,3.614,TRUE
8311538.cif,4.147,TRUE
8311541.cif,4.148,TRUE
8311560.cif,4.209,TRUE
8311572.cif,2.854,TRUE
8311730.cif,3.738,TRUE
8311761.cif,4.158,TRUE
8311773.cif,0.618,TRUE
8311823.cif,1.07,TRUE
8311853.cif,1.112,TRUE
8311859.cif,2.452,TRUE
8311865.cif,2.19,TRUE
8311868.cif,3.579,TRUE
8311871.cif,3.985,TRUE
8311874.cif,4.171,TRUE
8311877.cif,1.97,TRUE
8311883.cif,0.742,TRUE
8311886.cif,1.518,TRUE
8311889.cif,1.496,TRUE
8311898.cif,1.474,TRUE
8311971.cif,1.924,TRUE
8311974.cif,0.852,TRUE
8311992.cif,1.124,TRUE
8312005.cif,2.852,TRUE
8312021.cif,2.474,TRUE
8312024.cif,3.737,TRUE
8312027.cif,4.481,TRUE
8312030.cif,4.148,TRUE
8312039.cif,4.8,TRUE
8312048.cif,4.372,TRUE
8312093.cif,3.178,TRUE
8312096.cif,1.113,TRUE
8312099.cif,1.78,TRUE
8312171.cif,1.119,TRUE
8312177.cif,1.357,TRUE
8312243.cif,3.085,TRUE
8312365.cif,1.718,TRUE
8312371.cif,0.728,TRUE
8312388.cif,3.398,TRUE
8312391.cif,3.82,TRUE
8312394.cif,4.58,TRUE
8312409.cif,3.797,TRUE
8312445.cif,2.721,TRUE
8312475.cif,4.293,TRUE
8312481.cif,8.873,TRUE
8312487.cif,8.446,TRUE
8312545.cif,2.583,TRUE
8312739.cif,2.513,TRUE
8312742.cif,2.511,TRUE
8312845.cif,3.106,TRUE
8313227.cif,4.748,TRUE
8313353.cif,4.633,TRUE
8313371.cif,4.75,TRUE
8313398.cif,4.836,TRUE
8313434.cif,4.841,TRUE
8313549.cif,1.527,TRUE
8313567.cif,5.163,TRUE
8313570.cif,4.534,TRUE
8313573.cif,4.973,TRUE
8313588.cif,7.352,TRUE
8313594.cif,3.053,TRUE
8313603.cif,0.595,TRUE
8313615.cif,0.992,TRUE
8313643.cif,0.829,TRUE
8313652.cif,1.171,TRUE
8313658.cif,1.379,TRUE
8313667.cif,2.412,TRUE
8314117.cif,2.401,TRUE
8314139.cif,0.582,TRUE
8314169.cif,6.973,TRUE
8314172.cif,5.261,TRUE
8314193.cif,7.722,TRUE
8314196.cif,4.63,TRUE
8314202.cif,5.448,TRUE
8314208.cif,7.727,TRUE
8314409.cif,3.463,TRUE
8314726.cif,0.786,TRUE
8314751.cif,1.65,TRUE
8314756.cif,1.564,TRUE
8314759.cif,2.749,TRUE
8314762.cif,4.213,TRUE
8314765.cif,5.197,TRUE
8314768.cif,7.597,TRUE
8314796.cif,2.263,TRUE
8314799.cif,4.143,TRUE
8314802.cif,4.148,TRUE
8314825.cif,4.148,TRUE
8314833.cif,4.074,TRUE
8314857.cif,7.736,TRUE
8314885.cif,3.274,TRUE
8314897.cif,5.929,TRUE
8314909.cif,5.726,TRUE
8314937.cif,6.139,TRUE
8314945.cif,6.127,TRUE
8314964.cif,6.169,TRUE
8314967.cif,0.578,TRUE
8314981.cif,1.39,TRUE
8314987.cif,1.395,TRUE
8315006.cif,2.209,TRUE
8315033.cif,2.415,TRUE
8315038.cif,5.228,TRUE
8315041.cif,4.668,TRUE
8315050.cif,7.236,TRUE
8315227.cif,7.011,TRUE
8315238.cif,3.167,TRUE
8331975.cif,4.455,TRUE
8331981.cif,5.438,TRUE
8331993.cif,5.625,TRUE
8331999.cif,7.789,TRUE
8348523.cif,3.45,TRUE
8349012.cif,1.763,TRUE
8350136.cif,2.192,TRUE
8356729.cif,1.99,TRUE
8356732.cif,1.99,TRUE
8366012.cif,1.991,TRUE
8374410.cif,1.17,TRUE
8374425.cif,1.586,TRUE
8384956.cif,5,TRUE
8385010.cif,7.428,TRUE
8391709.cif,7.412,TRUE
8391715.cif,3.057,TRUE
8391721.cif,4.99,TRUE
8391727.cif,7.218,TRUE
8391739.cif,7.192,TRUE
8411318.cif,3.056,TRUE
8427667.cif,2.144,TRUE
8427907.cif,0.994,TRUE
8427913.cif,1.192,TRUE
8428512.cif,1.393,TRUE
8428527.cif,2.01,TRUE
8428539.cif,1.864,TRUE
8430428.cif,2.095,TRUE
8430443.cif,0.587,TRUE
8430446.cif,0.589,TRUE
8430449.cif,1.802,TRUE
8430455.cif,3.082,TRUE
8430458.cif,4.257,TRUE
8430465.cif,4.378,TRUE
8430468.cif,4.26,TRUE
8430532.cif,4.187,TRUE
8430556.cif,4.185,TRUE
8432554.cif,4.378,TRUE
8432557.cif,3.122,TRUE
8432572.cif,3.346,TRUE
8432578.cif,3.821,TRUE
8432584.cif,8.435,TRUE
8432594.cif,7.133,TRUE
8432597.cif,7.211,TRUE
8432606.cif,7.19,TRUE
8432630.cif,2.687,TRUE
8432645.cif,2.257,TRUE
8432663.cif,2.461,TRUE
8432666.cif,4.423,TRUE
8432678.cif,4.999,TRUE
8432690.cif,7.443,TRUE
8432696.cif,3.06,TRUE
8432705.cif,5.259,TRUE
8432725.cif,7.671,TRUE
8432728.cif,3.265,TRUE
8432731.cif,1.972,TRUE
8432734.cif,2.724,TRUE
8432783.cif,1.059,TRUE
8432798.cif,1.169,TRUE
8432801.cif,0.778,TRUE
8432804.cif,4.132,TRUE
8432825.cif,3.93,TRUE
8432828.cif,3.94,TRUE
8432834.cif,3.956,TRUE
8432837.cif,4.446,TRUE
8432840.cif,5.461,TRUE
8432849.cif,5.453,TRUE
8432852.cif,3.459,TRUE
8432858.cif,3.463,TRUE
8432861.cif,1.175,TRUE
8432873.cif,6.296,TRUE
8432911.cif,2.006,TRUE
8432914.cif,4.232,TRUE
8432917.cif,1.999,TRUE
8432947.cif,4.238,TRUE
8432989.cif,7.839,TRUE
8432998.cif,7.672,TRUE
8433106.cif,3.067,TRUE
8433112.cif,3.065,TRUE
8433124.cif,8.205,TRUE
8433132.cif,8.354,TRUE
8433144.cif,7.273,TRUE
8433153.cif,7.299,TRUE
8433157.cif,3.67,TRUE
8433163.cif,2.244,TRUE
8433166.cif,3.771,TRUE
8433178.cif,3.294,TRUE
8433187.cif,3.735,TRUE
8433202.cif,4.144,TRUE
8433229.cif,4.863,TRUE
8433232.cif,4.488,TRUE
8433244.cif,4.975,TRUE
8433250.cif,0.728,TRUE
8433253.cif,1.847,TRUE
8433256.cif,3.455,TRUE
8433259.cif,1.097,TRUE
8433369.cif,0.872,TRUE
8434191.cif,4.873,TRUE
8434206.cif,3.22,TRUE
8434209.cif,1.821,TRUE
8434212.cif,4.459,TRUE
8434245.cif,0.617,TRUE
8434248.cif,1.24,TRUE
8434289.cif,1.097,TRUE
8434302.cif,1.397,TRUE
8434359.cif,1.352,TRUE
8434363.cif,1.487,TRUE
8434384.cif,2.045,TRUE
8434404.cif,1.231,TRUE
8434407.cif,1.364,TRUE
8434417.cif,1.733,TRUE
8434425.cif,0.65,TRUE
8434444.cif,5.289,TRUE
8434447.cif,2.686,TRUE
8434469.cif,4.305,TRUE
8434472.cif,8.267,TRUE
8434475.cif,7.839,TRUE
8434481.cif,2.582,TRUE
8434487.cif,2.553,TRUE
8434490.cif,2.578,TRUE
8434493.cif,2.614,TRUE
8434496.cif,3.217,TRUE
8434502.cif,4.846,TRUE
8434508.cif,3.187,TRUE
8434511.cif,3.837,TRUE
8434514.cif,5.237,TRUE
8434535.cif,2.196,TRUE
8434579.cif,6.017,TRUE
8434591.cif,5.936,TRUE
8434594.cif,6.019,TRUE
8434597.cif,5.898,TRUE
8434600.cif,5.895,TRUE
8434603.cif,5.982,TRUE
8434650.cif,4.205,TRUE
8434663.cif,4.172,TRUE
8434669.cif,5.069,TRUE
8434672.cif,7.111,TRUE
8434681.cif,6.761,TRUE
8434693.cif,0.865,TRUE
8434696.cif,1.011,TRUE
8434699.cif,1.23,TRUE
8434708.cif,1.505,TRUE
8434711.cif,2.115,TRUE
8434718.cif,0.73,TRUE
8434725.cif,6.394,TRUE
8434728.cif,4.242,TRUE
8434747.cif,4.187,TRUE
8434769.cif,5.271,TRUE
8434772.cif,5.137,TRUE
8434778.cif,7.063,TRUE
8434781.cif,3.317,TRUE
8434784.cif,3.304,TRUE
8434823.cif,4.252,TRUE
8434829.cif,5.235,TRUE
8434832.cif,7.255,TRUE
8434835.cif,3.442,TRUE
8434838.cif,0.745,TRUE
8434856.cif,1.697,TRUE
8434865.cif,1.586,TRUE
8434880.cif,2.944,TRUE
8434883.cif,6.741,TRUE
8434900.cif,4.3,TRUE
8434903.cif,4.155,TRUE
8434921.cif,5.182,TRUE
8434927.cif,7.068,TRUE
8434931.cif,3.297,TRUE
8434937.cif,2.478,TRUE
8434940.cif,2.358,TRUE
8434949.cif,1.742,TRUE
8434991.cif,4.181,TRUE
8435154.cif,4.252,TRUE
8435163.cif,4.236,TRUE
8435166.cif,5.21,TRUE
8435169.cif,7.224,TRUE
8435211.cif,3.435,TRUE
8435217.cif,1.962,TRUE
8435223.cif,1.957,TRUE
8435226.cif,3.197,TRUE
8435235.cif,5.957,TRUE
8435241.cif,1.462,TRUE
8435250.cif,0.852,TRUE
8435253.cif,1.233,TRUE
8435256.cif,1.109,TRUE
8435259.cif,1.614,TRUE
8435265.cif,1.504,TRUE
8435268.cif,2.498,TRUE
8435274.cif,0.975,TRUE
8435283.cif,4.239,TRUE
8435298.cif,4.1,TRUE
8435310.cif,4.938,TRUE
8435331.cif,6.966,TRUE
8435334.cif,6.78,TRUE
8435337.cif,4.336,TRUE
8435340.cif,4.306,TRUE
8435343.cif,5.345,TRUE
8435346.cif,1.313,TRUE
8435367.cif,1.408,TRUE
8435370.cif,1.562,TRUE
8435373.cif,1.744,TRUE
8435376.cif,1.725,TRUE
8435391.cif,1.484,TRUE
8435397.cif,4.205,TRUE
8435400.cif,4.213,TRUE
8435415.cif,5.218,TRUE
8435421.cif,7.092,TRUE
8435424.cif,3.366,TRUE
8435430.cif,0.95,TRUE
8435433.cif,0.866,TRUE
8435442.cif,3.885,TRUE
8435448.cif,2.307,TRUE
8435454.cif,5.004,TRUE
8435469.cif,4.221,TRUE
8435472.cif,4.22,TRUE
8435478.cif,5.028,TRUE
8435481.cif,7.216,TRUE
8435484.cif,7.012,TRUE
8435487.cif,3.253,TRUE
8435511.cif,0.988,TRUE
8435514.cif,0.982,TRUE
8435517.cif,1.375,TRUE
8436239.cif,2.23,TRUE
8436308.cif,2.693,TRUE
8436405.cif,3.187,TRUE
8436410.cif,4.36,TRUE
8436411.cif,4.338,TRUE
8436412.cif,4.326,TRUE
8436419.cif,4.319,TRUE
8436429.cif,4.361,TRUE
8436467.cif,4.434,TRUE
8436529.cif,3.412,TRUE
8436530.cif,7.27,TRUE
8436538.cif,7.368,TRUE
8436568.cif,2.269,TRUE
8436591.cif,5.214,TRUE
8436594.cif,7.211,TRUE
8436598.cif,7.216,TRUE
8436599.cif,3.501,TRUE
8436609.cif,3.264,TRUE
8437007.cif,7.198,TRUE
8437010.cif,4.242,TRUE
8437027.cif,4.185,TRUE
8437030.cif,5.136,TRUE
8437037.cif,7.183,TRUE
8437043.cif,3.624,TRUE
8437049.cif,3.312,TRUE
8437055.cif,1.014,TRUE
8437058.cif,5.598,TRUE
8437061.cif,0.98,TRUE
8437067.cif,1.102,TRUE
8437073.cif,1.976,TRUE
8437082.cif,4.12,TRUE
8437094.cif,4.124,TRUE
8437127.cif,4.35,TRUE
8437152.cif,4.351,TRUE
8437155.cif,4.336,TRUE
8437338.cif,5.287,TRUE
8437347.cif,7.367,TRUE
8437362.cif,3.438,TRUE
8437371.cif,3.437,TRUE
8437384.cif,1.492,TRUE
8437394.cif,1.972,TRUE
8437412.cif,1.669,TRUE
8437435.cif,4.333,TRUE
8437438.cif,4.46,TRUE
8437444.cif,5.382,TRUE
8437502.cif,7.389,TRUE
8437576.cif,7.379,TRUE
8437579.cif,7.431,TRUE
8437585.cif,7.388,TRUE
8437588.cif,2.91,TRUE
8437595.cif,3.386,TRUE
8437601.cif,7.574,TRUE
8437604.cif,7.049,TRUE
8437610.cif,3.269,TRUE
8437613.cif,3.05,TRUE
8437616.cif,3.54,TRUE
8437619.cif,3.856,TRUE
8437628.cif,4.655,TRUE
8437631.cif,3.927,TRUE
8437650.cif,0.827,TRUE
8437695.cif,1.126,TRUE
8437719.cif,0.502,TRUE
8437728.cif,1.344,TRUE
8437931.cif,0.632,TRUE
8460770.cif,0.645,TRUE
8468735.cif,3.413,TRUE
8468741.cif,3.873,TRUE
8468756.cif,4.514,TRUE
8473647.cif,3.788,TRUE
8490820.cif,3.12,TRUE
8519070.cif,3.364,TRUE
8519226.cif,3.405,TRUE
8519228.cif,3.43,TRUE
8521614.cif,3.452,TRUE
8521619.cif,2.255,TRUE
8521624.cif,1.669,TRUE
8521797.cif,2.078,TRUE
8522077.cif,0.631,TRUE
8522106.cif,1.899,TRUE
8522138.cif,2.091,TRUE
8522142.cif,1.651,TRUE
8522285.cif,2.49,TRUE
8522289.cif,2.722,TRUE
8522292.cif,3.648,TRUE
8522316.cif,2.262,TRUE
8522325.cif,2.275,TRUE
8522623.cif,2.483,TRUE
8522631.cif,4.014,TRUE
8525404.cif,3.41,TRUE
8525484.cif,2.048,TRUE
8525529.cif,1.487,TRUE
8530598.cif,3.103,TRUE
8530654.cif,3.1,TRUE
8530748.cif,3.517,TRUE
8530860.cif,5.298,TRUE
8530870.cif,5.124,TRUE
8530927.cif,3.104,TRUE
8530986.cif,3.621,TRUE
8531133.cif,3.963,TRUE
8531140.cif,4.833,TRUE
8531265.cif,4.199,TRUE
8531275.cif,0.966,TRUE
8531363.cif,0.621,TRUE
8531446.cif,0.622,TRUE
8531454.cif,1.877,TRUE
8531461.cif,3.217,TRUE
8531482.cif,1.289,TRUE
8531498.cif,2.988,TRUE
8531506.cif,2.096,TRUE
8531597.cif,1.276,TRUE
8531604.cif,3.679,TRUE
8531657.cif,0.902,TRUE
8531662.cif,3.258,TRUE
8531681.cif,3.611,TRUE
8531725.cif,4.135,TRUE
8531747.cif,4.201,TRUE
8531765.cif,2.507,TRUE
8531788.cif,0.523,TRUE
8531829.cif,2.218,TRUE
8531845.cif,2.214,TRUE
8531892.cif,1.234,TRUE
8531898.cif,1.368,TRUE
8531907.cif,1.974,TRUE
8531910.cif,0.643,TRUE
8531916.cif,0.514,TRUE
8531920.cif,1.094,TRUE
8531925.cif,1.466,TRUE
8531928.cif,2.826,TRUE
8531931.cif,2.256,TRUE
8531940.cif,2.2,TRUE
8531970.cif,2.502,TRUE
8531989.cif,0.996,TRUE
8531992.cif,1.358,TRUE
8532030.cif,2.201,TRUE
8532034.cif,1.112,TRUE
8532047.cif,0.649,TRUE
8532103.cif,1.34,TRUE
8532112.cif,1.721,TRUE
8532122.cif,4.636,TRUE
8532125.cif,4.243,TRUE
8532131.cif,2.049,TRUE
8532138.cif,1.77,TRUE
8532151.cif,1.605,TRUE
8532155.cif,1.715,TRUE
8532159.cif,2.464,TRUE
8532162.cif,3.855,TRUE
8532165.cif,3.295,TRUE
8532169.cif,1.363,TRUE
8532172.cif,1.478,TRUE
8532176.cif,1.612,TRUE
8532182.cif,1.94,TRUE
8532188.cif,2.216,TRUE
8532229.cif,1.694,TRUE
8532253.cif,1.862,TRUE
8532256.cif,2.113,TRUE
8532262.cif,2.266,TRUE
8532265.cif,1.361,TRUE
8532268.cif,1.354,TRUE
8532297.cif,1.495,TRUE
8532300.cif,2.003,TRUE
8532442.cif,1.113,TRUE
8532455.cif,1.095,TRUE
8532460.cif,1.59,TRUE
8532463.cif,1.998,TRUE
8532472.cif,1.184,TRUE
8532476.cif,2.644,TRUE
8532563.cif,1.357,TRUE
8532567.cif,1.594,TRUE
8532577.cif,3.655,TRUE
8532718.cif,3.748,TRUE
8532748.cif,4.339,TRUE
8532774.cif,3.205,TRUE
8532779.cif,2.03,TRUE
8532809.cif,0.621,TRUE
8532837.cif,1.356,TRUE
8532845.cif,2.007,TRUE
8532925.cif,0.865,TRUE
8533090.cif,0.803,TRUE
8533093.cif,0.617,TRUE
8533097.cif,0.745,TRUE
8533106.cif,1.069,TRUE
8533140.cif,1.126,TRUE
8533143.cif,3.245,TRUE
8533158.cif,3.662,TRUE
8533161.cif,2.668,TRUE
8533167.cif,1.981,TRUE
8533173.cif,2.343,TRUE
8533176.cif,2.716,TRUE
8533180.cif,1.137,TRUE
8533193.cif,3.249,TRUE
8533229.cif,3.221,TRUE
8533232.cif,3.993,TRUE
8533235.cif,3.68,TRUE
8533248.cif,3.28,TRUE
8533262.cif,3.753,TRUE
8533298.cif,4.113,TRUE
8533355.cif,5.311,TRUE
8533361.cif,4.77,TRUE
8533364.cif,4.357,TRUE
8533370.cif,2.572,TRUE
8533736.cif,1.913,TRUE
8533797.cif,1.347,TRUE
8533820.cif,0.989,TRUE
8533826.cif,3.198,TRUE
8533829.cif,0.839,TRUE
8533832.cif,0.598,TRUE
8533835.cif,2.289,TRUE
8533887.cif,2.408,TRUE
8533901.cif,2.81,TRUE
8533917.cif,3.147,TRUE
8533920.cif,0.509,TRUE
8533924.cif,4.688,TRUE
8533927.cif,5.126,TRUE
8533936.cif,5.123,TRUE
8533939.cif,7.391,TRUE
8533942.cif,7.135,TRUE
8533948.cif,7.254,TRUE
8534020.cif,7.13,TRUE
8534028.cif,3.336,TRUE
8534043.cif,3.327,TRUE
8534053.cif,3.645,TRUE
8534056.cif,2.011,TRUE
8534062.cif,1.893,TRUE
8534105.cif,2.015,TRUE
8534123.cif,3.609,TRUE
8534143.cif,3.351,TRUE
8534149.cif,3.33,TRUE
8534152.cif,3.576,TRUE
8534155.cif,3.438,TRUE
8534160.cif,2.173,TRUE
8534167.cif,4.15,TRUE
8534171.cif,4.895,TRUE
8534178.cif,5.032,TRUE
8534205.cif,4.161,TRUE
8534209.cif,3.53,TRUE
8534212.cif,5.078,TRUE
8534215.cif,3.344,TRUE
